,time,temperature,displacement,velocity,force,friction_0,wind
534,534.0,24.822447702997387,16344.000278677,30.880731069474717,175.1650357351831,87.20285526231903,-0.0
535,535.0,24.61588072332384,16374.863096517349,30.844985733590793,174.83380255363892,68.60240331954779,-0.0
536,536.0,25.73943588840772,16405.70859906262,30.84601630375206,174.52088955018402,57.16366495605456,-0.0
537,537.0,25.57322840759968,16436.566199540393,30.869132629635622,174.1761688118372,73.67888863693746,0.0
538,538.0,26.25696960330576,16467.429976258016,30.85844436236369,173.87660031023543,72.53190261591497,0.0
539,539.0,24.99385010531541,16498.283981421755,30.84958494826637,173.6153219309804,70.63905065610585,-0.0
540,540.0,25.868372918720166,16529.130811246785,30.844087065646633,173.3824964978258,71.67211218695851,-0.0
541,541.0,25.814407023324936,16559.97092114322,30.83614952647572,173.18176807658224,88.00961396833391,0.0
542,542.0,26.952202993021977,16590.78668484702,30.795469070555306,173.08380284064873,101.03403411973993,-0.0
543,543.0,26.984388696013504,16621.54898264067,30.72927542018397,173.13887863908744,80.42478598885869,0.0
544,544.0,26.14364758738668,16652.266106990348,30.70502765425263,173.24437016831953,83.27174928288795,-0.0
545,545.0,25.067704114221037,16682.95641922077,30.675662820367478,173.40851244155027,53.54339841588337,-0.0
546,546.0,26.84597809059535,16713.6473214962,30.706074922405673,173.49489211370926,75.24012495991452,0.0
547,547.0,25.68754435000196,16744.346918623887,30.693147727899763,173.60460248865363,61.11441418652463,-0.0
548,548.0,27.6360388232947,16775.047846343426,30.708673218942796,173.67300496433967,83.45418405232883,0.0
549,549.0,28.239750010958883,16805.742024474013,30.679748050855586,173.80138615851791,86.52687364398729,0.0
550,550.0,28.704596761262625,16836.404542728767,30.6453659362496,173.99814550705315,99.83946075919648,0.0
551,551.0,27.153256849768482,16867.01985609496,30.585394922379788,174.31590334422907,73.30512154511284,-0.0
552,552.0,27.883642710316607,16897.602334453855,30.5795747113228,174.6268054830621,97.75374297963346,-0.0
553,553.0,27.131317403100194,16928.155003950294,30.52588397745845,175.037682902381,73.92976835907483,-0.0
554,554.0,27.437537149504642,16958.678470210278,30.52105936324301,175.43369144459587,75.4241120986911,-0.0
555,555.0,27.838171903253585,16989.19605121046,30.514117909739156,175.82046349404342,93.38100066553604,0.0
556,556.0,27.561892720891798,17019.68924725625,30.472366800114216,176.27596875560923,58.32789576720924,-0.0
557,557.0,26.57854884124451,17050.17632065866,30.501715896452524,176.6378457417405,87.44582058880057,-0.0
558,558.0,28.032853390468887,17080.663920059458,30.473545771861364,177.039809270012,78.01340947071641,-0.0
559,559.0,28.0956255388619,17111.13332962333,30.46529081007837,177.4350869305096,103.09886846280844,0.0
560,560.0,29.03731961372435,17141.56996101763,30.408099065789006,177.93292174223774,93.98756310374979,0.0
561,561.0,29.892475826418007,17171.959350900313,30.370764196859792,178.48278458061327,114.83279254977772,-0.0
562,562.0,30.007746722242292,17202.29145311784,30.293611527838635,179.1700549878083,120.63352675399987,0.0
563,563.0,29.87143774769899,17232.54182936826,30.207332161133362,180.0065596067175,101.00557313235838,0.0
564,564.0,29.872100402278452,17262.72687618843,30.162859195072755,180.88995065317022,86.20450878424732,0.0
565,565.0,30.983278591479948,17292.883361123808,30.150138167920502,181.74659325209575,104.37424593910977,-0.0
566,566.0,30.100302995346322,17323.00997424077,30.103191082237853,182.6543937397291,105.43760930513521,-0.0
567,567.0,31.35994963103096,17353.089798141882,30.056558874018585,183.60947750406874,109.62329031644643,-0.0
568,568.0,31.187597362430115,17383.120083762577,30.00412718287649,184.62183730043674,105.39735456164887,-0.0
569,569.0,29.336940026045326,17413.103500884597,29.962797158761557,185.663174047624,87.58019333672122,0.0
570,570.0,30.47854074816656,17443.064636629206,29.959480974301982,186.64695010389602,98.80992218321751,-0.0
571,571.0,30.01122514297006,17473.0122775567,29.935852530848386,187.62203353955644,91.79080717797557,0.0
572,572.0,30.725638691082416,17502.944405697177,29.92841891669214,188.55287023727675,100.84734415712128,-0.0
573,573.0,28.712533937017547,17532.861059373405,29.904939698565855,189.47798633346437,90.5897961652667,-0.0
574,574.0,29.070230348003424,17562.76552175574,29.903987885464,190.34752795174964,87.81472145643562,0.0
575,575.0,30.087313489492125,17592.67266727897,29.910289641260505,191.14880023461117,119.22034240803632,0.0
576,576.0,30.98238886467465,17622.55560475349,29.855704287506025,192.021763863109,106.71613054921998,0.0
577,577.0,30.28987416492285,17652.397635219648,29.828416254586394,192.9011141227368,102.69533580883163,-0.0
578,578.0,30.252799161510595,17682.217436364976,29.811223240698464,193.76395025928613,97.84726057613166,-0.0
579,579.0,32.71358974804032,17712.025843390464,29.805603035055203,194.58550417199592,128.58779549652445,-0.0
580,580.0,31.21744404037124,17741.798880772218,29.740613092009415,195.500720367785,107.75442643305819,-0.0
581,581.0,32.067161230638426,17771.52900859678,29.71968778211521,196.40551394054998,106.56829979573442,0.0
582,582.0,31.339900148019826,17801.240430421254,29.703191407792367,197.2906596623367,106.66000969771322,0.0
583,583.0,30.427246466802583,17830.936254290893,29.688487824296338,198.15338621364228,105.47720367074534,-0.0
584,584.0,31.5534693409332,17860.619507679017,29.678041180000452,198.98559980804322,118.99623424893645,0.0
585,585.0,31.97166882304974,17890.279751681875,29.64252431475251,199.8451163660115,110.69709140469574,0.0
586,586.0,32.30261293070758,17919.913830495017,29.6256695528825,200.68861396306167,110.87715685795304,-0.0
587,587.0,33.924433350403696,17949.53182558655,29.61035343266479,201.51366115421274,123.67503624153164,-0.0
588,588.0,33.496260607440064,17979.122684838232,29.571448663499375,202.37402791699313,114.80009195381936,-0.0
589,589.0,36.02036357719238,18008.684586325482,29.552395190423955,203.22323235963037,142.6414520623792,-0.0
590,590.0,36.22021238344077,18038.20068507952,29.479958630975997,204.18109053176468,146.13253556280387,0.0
591,591.0,36.91086334372211,18067.64229775409,29.40343150457828,205.25000793020143,126.60161873796382,0.0
592,592.0,35.39247533282688,18097.0283910861,29.368829930685106,206.32947787510238,133.58675811754415,0.0
593,593.0,35.759217209246984,18126.37422826103,29.322942404672585,207.44405302215915,129.623611431864,-0.0
594,594.0,35.353220256717464,18155.679530845304,29.287738650734664,208.56769122931746,133.3754949826384,-0.0
595,595.0,36.97996421769069,18184.947241545124,29.24776770296198,209.7104826943699,142.7968623415894,-0.0
596,596.0,36.53021482384768,18214.16699726784,29.191862855305324,210.90684387902434,151.3628545268232,0.0
597,597.0,35.5924534544104,18243.323871538953,29.12203444725101,212.18457513228378,141.38110886390217,0.0
598,598.0,34.90504844858405,18272.422578507096,29.075478060223535,213.48660219163077,133.6137871020449,0.0
599,599.0,34.279630085551275,18301.484058571183,29.047541536576926,214.76978747279807,118.31734500919913,-0.0
600,600.0,34.057685660828234,18330.534289573323,29.052909549416153,215.96085371436308,140.8855419025992,-0.0
601,601.0,34.44951896560689,18359.56856976086,29.015729162170487,217.16067454099135,132.79846280248486,-0.0
602,602.0,34.990815981942575,18388.575155014587,28.997479803789847,218.32638469950643,142.8312811625976,0.0
603,603.0,37.12507567613249,18417.55477873815,28.961843632813654,219.4989885985995,142.5547154936878,-0.0
604,604.0,36.84627978454353,18446.500437718027,28.929543009082458,220.67060341143346,135.17900228044323,0.0
605,605.0,36.29395052337649,18475.422513801204,28.914640321221295,221.8023913403263,144.11897087249352,0.0
606,606.0,37.48208660246416,18504.322007629384,28.884411423590898,222.93111174253653,146.40221620957604,-0.0
607,607.0,36.61095330234069,18533.190316171025,28.852273808406537,224.06122880108586,128.1161353861922,0.0
608,608.0,37.12913872318188,18562.04602498618,28.85913023161776,225.1054577604145,150.2458170861946,-0.0
609,609.0,37.125697481434,18590.88755161122,28.82399756516019,226.16305740922698,175.77646453539757,-0.0
610,610.0,37.42556356988779,18619.669801561962,28.740677748180065,227.34098996940048,156.94600435381278,-0.0
611,611.0,37.06034845805432,18648.389185167493,28.698178129519743,228.54045406001669,155.16347281112732,-0.0
612,612.0,36.42552336083674,18677.069308390448,28.662143295637886,229.74564751912513,150.6236495391152,-0.0
613,613.0,36.327479840165424,18705.719345639845,28.63798180576087,230.92964584779244,141.0057666851001,-0.0
614,614.0,33.654280887405505,18734.35613040412,28.635592799129974,232.0450517513284,128.438197977893,-0.0
615,615.0,32.333156585961916,18763.004166077582,28.660426506095124,233.03525138622607,127.61663680341935,0.0
616,616.0,32.59858842994854,18791.678681429537,28.688546423442002,233.900741558885,107.51262034687812,0.0
617,617.0,32.25882055542339,18820.40201890281,28.75798254748818,234.55697954936394,90.72059256044481,-0.0
618,618.0,30.143990918761375,18849.211723521123,28.861210874063563,234.94164825854622,115.63490658828982,0.0
619,619.0,31.05076088939975,18878.099573722444,28.914378104281145,235.1836139382959,105.83270611033609,-0.0
620,620.0,32.33625261327028,18907.05025259477,28.986826084227616,235.24880349960048,101.69299890360656,0.0
621,621.0,31.636680506857072,18936.077101807623,29.06670246563167,235.1317556442414,106.28048247770708,0.0
622,622.0,30.62254049420067,18965.17862967254,29.136205158292523,234.86704398494044,106.35610920895847,0.0
623,623.0,31.416490835198957,18994.348873483228,29.204137356100336,234.46743331909238,139.56251690361532,-0.0
624,624.0,32.15304143848728,19023.553150965883,29.204416117088662,234.09208936594274,101.48034061453342,0.0
625,625.0,32.31497877767176,19052.79524816501,29.27961722867307,233.572601856879,117.71260533307866,0.0
626,626.0,31.14162867291651,19082.095379366605,29.32055992332546,232.99428603395154,98.92851834822834,-0.0
627,627.0,31.074892094335045,19111.454315449322,29.397147540070673,232.2814808281624,111.91590894595494,0.0
628,628.0,33.462995715336895,19140.87569962553,29.44551911503978,231.50539835203207,122.38949462917755,0.0
629,629.0,33.69231747221891,19170.33394110294,29.470909134041392,230.7211227723046,128.27558931034474,-0.0
630,630.0,33.84467894249041,19199.810765726892,29.482715044720614,229.95938819913422,135.20093677622006,0.0
631,631.0,33.881585987971185,19229.29166595059,29.479093396599467,229.25311848306143,139.77509555122285,-0.0
632,632.0,34.90691084085484,19258.76371118671,29.46502689380573,228.62211008254542,138.03952040712505,-0.0
633,633.0,34.16989502075719,19288.2228813051,29.453338136040948,228.0563961820174,121.6163383576829,0.0
634,634.0,35.9409341057323,19317.68622655865,29.47330964065927,227.48144768690398,139.64819291490056,-0.0
635,635.0,37.47986524112516,19347.15088807071,29.456050304604815,226.98070879066148,144.42579733957052,0.0
636,636.0,37.90889260168019,19376.5931473198,29.428527528302162,226.57242191012622,160.9609223590709,-0.0
637,637.0,38.67251512954794,19405.99119380851,29.367695980806317,226.32504010270156,165.5136017143786,-0.0
638,638.0,37.81468977232364,19435.32402494306,29.298115434826418,226.24810691428036,154.81148056307072,0.0
639,639.0,38.5894661573747,19464.598305908432,29.25054785975635,226.2820009156445,181.41903913851522,0.0
640,640.0,38.63322910844734,19493.798868486767,29.15079073653946,226.53626445473296,163.31523679760238,0.0
641,641.0,38.15124492605431,19522.918596716278,29.088797479203265,226.91300876046827,154.80347934278885,0.0
642,642.0,36.81467010354836,19551.98558109207,29.04526326069066,227.36343438725254,136.85434156192113,0.0
643,643.0,37.21882081258934,19581.02763110466,29.038850185656905,227.80008630378242,158.9750318423432,-0.0
644,644.0,37.29850542311583,19610.04171886771,28.989429738299098,228.31984815762056,153.24349398658092,-0.0
645,645.0,38.14292116729694,19639.012927728912,28.95306443318869,228.88840284780804,156.66460312257416,-0.0
646,646.0,38.07598140645128,19667.945164010136,28.911495488369052,229.51434320871388,152.60521106163702,0.0
647,647.0,37.168695309781285,19696.84076211578,28.879768046496935,230.1721152973844,144.46700987883497,0.0
648,648.0,35.722822035103825,19725.713594173496,28.86592482421382,230.8197784036263,134.31361229996685,-0.0
649,649.0,37.51165243900794,19754.583425615718,28.87372222892669,231.40961375631733,132.82254056194694,0.0
650,650.0,37.73678183296711,19783.463076763404,28.885555427835115,231.93621949332993,132.37713254568064,0.0
651,651.0,37.296580961476835,19812.35545329184,28.89916928198868,232.39957015258378,148.92050224658635,0.0
652,652.0,36.939389041768464,19841.245345997315,28.880654988537756,232.8753712938505,128.84380138118334,-0.0
653,653.0,37.09496038188904,19870.137306848614,28.90321914006929,233.2711031390298,148.8788916019057,-0.0
654,654.0,36.31796016947999,19899.03213273701,28.886467787861047,233.6795630687021,150.62402676236923,-0.0
655,655.0,36.55900197710763,19927.90898343475,28.86727385165708,234.1054144072092,137.25336214879292,0.0
656,656.0,38.16268836141856,19956.780499663724,28.875741410255767,234.48579519191864,158.92328334105682,0.0
657,657.0,38.3351269922208,19985.639231292484,28.84179388031578,234.91827107257274,158.8404225589283,-0.0
658,658.0,37.108115358160426,20014.46474524434,28.80930283365574,235.396350487688,152.87593104417581,-0.0
